latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2026-06-12T13:00,15.6,5.1,247,1023.1,93
2026-06-12T14:00,15.9,7.6,257,1023.1,89
2026-06-12T15:00,16.9,6,257,1022.9,86
2026-06-12T16:00,17,4.6,234,1023.1,87
2026-06-12T17:00,17.4,4.4,238,1022.8,85
2026-06-12T18:00,17.6,4.9,241,1022.7,85
2026-06-12T19:00,17.6,4.2,233,1022.4,88
2026-06-12T20:00,17.4,4.5,245,1022,88
2026-06-12T21:00,17,3.9,250,1022.4,89
2026-06-12T22:00,16.9,4.4,255,1022,90
2026-06-12T23:00,16.8,5.6,282,1022.2,88
2026-06-13T00:00,15.8,5.5,276,1022.4,88
2026-06-13T01:00,15.2,3.1,292,1022.3,92
2026-06-13T02:00,14.7,3.2,295,1022.6,91
2026-06-13T03:00,13.8,2.1,248,1023.1,93
2026-06-13T04:00,13.2,2.6,228,1022.7,94
2026-06-13T05:00,13.6,1.9,225,1022.9,89
2026-06-13T06:00,13.7,4.3,275,1023.3,83
2026-06-13T07:00,14.1,3.7,245,1022.8,86
2026-06-13T08:00,14.9,6.4,239,1022.4,78
2026-06-13T09:00,16.3,5.4,240,1022.1,75
2026-06-13T10:00,17.3,5.6,256,1021.9,71
2026-06-13T11:00,18.1,6.1,261,1021.7,68
2026-06-13T12:00,18.9,6.4,265,1021.8,63
2026-06-13T13:00,19.6,7.2,264,1021.3,59
2026-06-13T14:00,20.3,7.4,250,1020.7,56
2026-06-13T15:00,20.8,7.4,256,1020.1,55
2026-06-13T16:00,20.7,6.2,265,1019.7,56
2026-06-13T17:00,20.2,5.8,285,1019.5,55
2026-06-13T18:00,19.2,4.8,297,1019.3,62
2026-06-13T19:00,17.3,4.8,310,1019.5,66
2026-06-13T20:00,15.6,3.6,311,1019.6,72
2026-06-13T21:00,14.2,1.5,320,1020.2,80
2026-06-13T22:00,13.3,0.6,342,1020,86
2026-06-13T23:00,12.7,2.3,301,1019.9,89
2026-06-14T00:00,12.3,1.6,300,1019.9,91
2026-06-14T01:00,11.8,2.2,280,1019.7,93
2026-06-14T02:00,11.6,2.9,290,1019.5,92
2026-06-14T03:00,11.2,2.7,352,1019.2,95
2026-06-14T04:00,11.2,2,11,1019.3,95
2026-06-14T05:00,11.6,2.9,356,1019.4,93
2026-06-14T06:00,12.8,3,328,1019.3,85
2026-06-14T07:00,13.9,4.6,332,1019.1,75
2026-06-14T08:00,15,4.2,338,1018.9,67
2026-06-14T09:00,15.4,4.7,322,1018.7,64
2026-06-14T10:00,15.9,5,324,1018.6,62
2026-06-14T11:00,16.5,4.7,322,1018.4,58
2026-06-14T12:00,17.2,4.1,319,1018.3,56
2026-06-14T13:00,17.6,4.4,331,1018.1,56
2026-06-14T14:00,17.7,4.8,320,1017.8,57
2026-06-14T15:00,18.1,5.3,327,1017.7,55
2026-06-14T16:00,18,4.4,308,1017.9,56
2026-06-14T17:00,17.6,4.3,333,1018,57
2026-06-14T18:00,17,3.7,332,1017.7,60
2026-06-14T19:00,15.7,3.3,343,1017.8,65
2026-06-14T20:00,14.1,2.3,329,1017.6,71
2026-06-14T21:00,13.2,2.4,346,1018.6,75
2026-06-14T22:00,12.5,3.5,354,1018.6,71
2026-06-14T23:00,11.7,3.1,4,1018.5,73
2026-06-15T00:00,10.6,1,338,1018.5,78
2026-06-15T01:00,9.1,1,79,1018.3,87
2026-06-15T02:00,8.4,1.8,96,1018.6,92
2026-06-15T03:00,8.2,0.4,180,1018,95
2026-06-15T04:00,7.8,1.4,8,1018.1,97
2026-06-15T05:00,9.4,2.1,5,1018.3,91
2026-06-15T06:00,12.1,2.8,34,1018.4,73
2026-06-15T07:00,13.6,4.9,23,1018.5,66
2026-06-15T08:00,14.7,4.4,29,1017.7,64
2026-06-15T09:00,15.7,2.9,48,1017.7,62
2026-06-15T10:00,17,1.2,99,1017.3,58
2026-06-15T11:00,17.4,1.7,324,1017.3,57
2026-06-15T12:00,18,1,143,1017.1,57
2026-06-15T13:00,18.9,1,270,1016.4,55
2026-06-15T14:00,18.5,0.6,198,1015.7,61
2026-06-15T15:00,19.2,3.6,229,1016.2,63
2026-06-15T16:00,19.8,3.1,173,1015.7,61
2026-06-15T17:00,19.5,3.8,192,1015.1,64
2026-06-15T18:00,19.3,1.4,164,1015.3,71
2026-06-15T19:00,18,2.6,189,1014.8,70
2026-06-15T20:00,16.8,3.3,140,1014.5,73
2026-06-15T21:00,16.1,2.9,132,1014.8,78
2026-06-15T22:00,16.2,3.5,142,1014.5,75
2026-06-15T23:00,16.3,3.5,142,1014.6,73
2026-06-16T00:00,15.8,3.2,128,1014.7,78
2026-06-16T01:00,15.1,2.3,121,1014.4,79
2026-06-16T02:00,14.9,2.2,142,1014.6,79
2026-06-16T03:00,14.6,0.3,45,1014,81
2026-06-16T04:00,14.8,2.7,356,1014.8,83
2026-06-16T05:00,15.2,1.4,225,1015.3,86
2026-06-16T06:00,15,1.3,243,1015,92
2026-06-16T07:00,16.3,5.5,141,1015,88
2026-06-16T08:00,18.3,5.6,146,1014.5,81
2026-06-16T09:00,20.3,3,165,1014.5,77
2026-06-16T10:00,21.3,3.7,208,1014.6,71
2026-06-16T11:00,22.4,5,222,1014.2,68
2026-06-16T12:00,23.3,4.6,208,1014.5,63
2026-06-16T13:00,23.3,4.4,247,1014.7,66
2026-06-16T14:00,23.8,4.7,240,1015.1,61
2026-06-16T15:00,23.7,4.3,265,1015.3,61
2026-06-16T16:00,23.4,4.9,293,1015.6,62
2026-06-16T17:00,22.4,3.9,267,1016,65
2026-06-16T18:00,21.7,3.1,266,1016.2,69
2026-06-16T19:00,20.4,2.7,262,1016.8,76
2026-06-16T20:00,18.8,3.2,281,1017,80
2026-06-16T21:00,17.6,1.6,277,1017.7,85
2026-06-16T22:00,17,1.8,302,1018.4,87
2026-06-16T23:00,16.1,2.2,322,1018.7,88
2026-06-17T00:00,15.6,2.4,346,1019,87
2026-06-17T01:00,15.2,1.8,342,1019.1,90
2026-06-17T02:00,14.8,0.4,243,1019.2,92
2026-06-17T03:00,13.9,1,158,1019.4,96
2026-06-17T04:00,14,1.4,90,1019.7,91
2026-06-17T05:00,14.6,1.6,120,1020,89
2026-06-17T06:00,16.3,0.8,135,1020.5,84
2026-06-17T07:00,18,1.8,257,1020.6,71
2026-06-17T08:00,19.3,2.2,225,1020.3,69
2026-06-17T09:00,19.6,3.2,213,1020.5,68
2026-06-17T10:00,21,3.6,209,1020.7,66
2026-06-17T11:00,22.4,4.8,212,1020.3,65
2026-06-17T12:00,23,4.3,210,1020.4,66
2026-06-17T13:00,23.9,4.2,214,1020.3,65
2026-06-17T14:00,24.6,3.7,205,1020,62
2026-06-17T15:00,25.1,1.9,233,1019.6,63
2026-06-17T16:00,25.6,3.3,201,1019.4,61
2026-06-17T17:00,25.5,3.3,197,1019.4,63
2026-06-17T18:00,25,2.4,194,1019.1,71
2026-06-17T19:00,23.6,0.9,207,1018.7,87
2026-06-17T20:00,21.5,1.2,171,1019,86
2026-06-17T21:00,20.4,3,135,1019.4,86
2026-06-17T22:00,19,1.9,135,1019.5,90
2026-06-17T23:00,18,2.2,142,1019.6,94
2026-06-18T00:00,17.3,2.2,142,1019.8,98
2026-06-18T01:00,16.2,2.2,100,1019.9,99
2026-06-18T02:00,15.4,2.1,112,1020,99
2026-06-18T03:00,15,1.3,63,1020.2,98
2026-06-18T04:00,15.4,1.1,31,1020,96
2026-06-18T05:00,16.7,0.4,207,1019.9,94
2026-06-18T06:00,19.4,1.7,117,1019.9,87
2026-06-18T07:00,22,2.8,115,1019.9,78
2026-06-18T08:00,23.9,3.3,130,1019.2,69
2026-06-18T09:00,25.5,3.6,135,1019.2,62
2026-06-18T10:00,27.1,3.8,168,1018.5,52
2026-06-18T11:00,27.9,4.8,194,1018.5,50
2026-06-18T12:00,28.9,3.7,205,1018.2,44
2026-06-18T13:00,29.8,4.4,225,1017.4,39
2026-06-18T14:00,30.3,3.2,227,1017.1,38
2026-06-18T15:00,30.5,2.3,160,1016.7,40
2026-06-18T16:00,30.7,2,174,1016.1,40
2026-06-18T17:00,30.7,2.4,145,1015.6,39
2026-06-18T18:00,29.7,4.4,131,1015.5,45
2026-06-18T19:00,26,4.1,73,1014.9,54
2026-06-18T20:00,24.2,7,332,1016.9,59
2026-06-18T21:00,20.8,12.5,296,1019.2,78
2026-06-18T22:00,19.4,6.6,270,1018.5,89
2026-06-18T23:00,18.8,1,323,1016.5,91
2026-06-19T00:00,18.8,3.9,117,1017.7,87
2026-06-19T01:00,18.9,3.2,101,1015.5,83
2026-06-19T02:00,17.8,1.4,135,1016.6,93
2026-06-19T03:00,17.2,2.8,102,1016,94
2026-06-19T04:00,16.6,3,165,1016.5,99
2026-06-19T05:00,17.7,3.5,96,1016.9,95
2026-06-19T06:00,19.7,3.2,104,1017.4,85
2026-06-19T07:00,21.6,3.5,117,1017.2,77
2026-06-19T08:00,23.4,4.3,129,1016.5,72
2026-06-19T09:00,25,5.7,152,1016.4,70
2026-06-19T10:00,27,5.2,153,1016,60
2026-06-19T11:00,28.4,4.4,148,1015.7,56
2026-06-19T12:00,29.1,4.6,147,1015.4,55
2026-06-19T13:00,30.9,7.7,164,1015.1,47
2026-06-19T14:00,31.2,7.7,164,1014.6,49
2026-06-19T15:00,30.5,6.2,148,1014.7,51
2026-06-19T16:00,30.3,4.5,137,1013.8,53
2026-06-19T17:00,30.5,4.2,127,1013.4,53
2026-06-19T18:00,27.5,4.3,141,1013.7,62
2026-06-19T19:00,25.9,5.1,157,1013.9,61
2026-06-19T20:00,24.1,0.9,207,1014.8,66
2026-06-19T21:00,23.2,7.1,158,1015.5,70
2026-06-19T22:00,22.4,1.1,301,1015.8,75
2026-06-19T23:00,21.5,1.5,247,1016.2,74
2026-06-20T00:00,20.8,2.6,253,1015.8,74
2026-06-20T01:00,19.6,2.4,261,1015.3,87
2026-06-20T02:00,18.6,1.7,201,1016.3,88
2026-06-20T03:00,18.5,0.8,270,1017.4,90
2026-06-20T04:00,18.6,2.5,4,1017,87
2026-06-20T05:00,18.8,1,259,1017.6,89
2026-06-20T06:00,20.3,0.5,225,1018.5,84
2026-06-20T07:00,22.5,1.3,63,1019,70
2026-06-20T08:00,24.1,1,90,1018.7,70
2026-06-20T09:00,25.2,3.2,169,1019.1,69
2026-06-20T10:00,26.7,3.1,184,1019.9,66
2026-06-20T11:00,28,2.2,207,1020.1,59
2026-06-20T12:00,28.8,5.4,201,1019.8,56
2026-06-20T13:00,29.2,4.7,222,1019.8,56
2026-06-20T14:00,29.8,5,211,1019.6,52
2026-06-20T15:00,30.3,3.6,216,1019.7,51
2026-06-20T16:00,30.8,2.9,222,1019.3,47
2026-06-20T17:00,30.9,1.9,225,1019.6,46
2026-06-20T18:00,29.8,2.8,25,1019.4,64
2026-06-20T19:00,25.8,5.8,195,1020.3,78
2026-06-20T20:00,22,6,205,1022.8,72
2026-06-20T21:00,21.9,1.4,188,1022.1,71
2026-06-20T22:00,20.1,2.7,30,1022.7,80
2026-06-20T23:00,19.3,1.4,180,1023.2,87
2026-06-21T00:00,19.7,3.7,321,1022,90
2026-06-21T01:00,21,1.1,31,1022.6,93
2026-06-21T02:00,20.4,3.6,68,1023.7,89
2026-06-21T03:00,20.5,2.5,90,1024,86
2026-06-21T04:00,19.8,1.7,159,1024.7,78
2026-06-21T05:00,20.1,3.5,90,1024.4,82
2026-06-21T06:00,21.4,2,174,1024.5,80
2026-06-21T07:00,23.1,2.3,110,1025.2,73
2026-06-21T08:00,25.6,2.8,124,1024.6,65
2026-06-21T09:00,26.6,2.5,122,1024.4,64
2026-06-21T10:00,28,2.7,135,1024.2,58
2026-06-21T11:00,29.3,2.6,144,1024.2,52
2026-06-21T12:00,30.4,1.8,193,1023.9,48
2026-06-21T13:00,31.3,1,217,1023.5,44
2026-06-21T14:00,31.5,0.6,180,1023.4,44
2026-06-21T15:00,32,1.7,291,1023.5,42
2026-06-21T16:00,30.5,2.5,356,1023.2,53
2026-06-21T17:00,30.3,1.6,7,1023.2,57
2026-06-21T18:00,29.6,2.7,360,1023.1,61
2026-06-21T19:00,27.8,3,345,1023.6,72
2026-06-21T20:00,25.8,2.9,332,1024.3,80
2026-06-21T21:00,24.7,3.3,343,1024.7,83
2026-06-21T22:00,23.9,2.8,348,1025.3,83
2026-06-21T23:00,23.1,3,337,1025.5,81
2026-06-22T00:00,22.7,2.8,348,1024.9,81
