latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2026-04-12T13:00,10.7,4.7,187,1015.4,64
2026-04-12T14:00,11.3,4.4,195,1015.2,58
2026-04-12T15:00,11.2,3.8,195,1014.9,59
2026-04-12T16:00,11,3.5,214,1014.3,60
2026-04-12T17:00,10.5,2.3,204,1014.8,64
2026-04-12T18:00,9.7,2.4,166,1014.8,68
2026-04-12T19:00,8.3,1.4,135,1015.1,73
2026-04-12T20:00,7,1.2,99,1015,80
2026-04-12T21:00,6.2,1.4,106,1014.7,85
2026-04-12T22:00,5.2,0.4,63,1014.5,92
2026-04-12T23:00,4.8,0.4,27,1014.2,91
2026-04-13T00:00,4,0.6,288,1014.5,92
2026-04-13T01:00,3.8,1.4,16,1014.2,93
2026-04-13T02:00,3.3,1.9,315,1013.6,96
2026-04-13T03:00,3.1,1.2,51,1013.5,97
2026-04-13T04:00,3.2,0.9,333,1013.7,97
2026-04-13T05:00,3.2,1.4,360,1013.2,92
2026-04-13T06:00,4.6,2.8,321,1013.3,85
2026-04-13T07:00,5.3,1,307,1013.3,87
2026-04-13T08:00,7.3,1.4,304,1012.9,79
2026-04-13T09:00,8.6,2.2,52,1012.8,70
2026-04-13T10:00,9.5,2.5,51,1012.8,64
2026-04-13T11:00,9.5,2.3,66,1012.8,71
2026-04-13T12:00,10.1,2.4,145,1013,63
2026-04-13T13:00,10.6,2.3,250,1012.8,62
2026-04-13T14:00,9.7,2.2,153,1013,81
2026-04-13T15:00,10.1,3.5,276,1012.8,67
2026-04-13T16:00,10.2,3.5,270,1012.7,70
2026-04-13T17:00,10,2.9,298,1013.3,72
2026-04-13T18:00,9.5,3,293,1014,62
2026-04-13T19:00,8.2,1.6,270,1014.1,82
2026-04-13T20:00,7.3,1.8,342,1015.2,86
2026-04-13T21:00,6.4,2.5,342,1015.8,91
2026-04-13T22:00,5.7,2.4,351,1015.9,92
2026-04-13T23:00,5.2,1.8,354,1015.9,94
2026-04-14T00:00,4.3,1.5,320,1016.5,96
2026-04-14T01:00,2.8,0.8,104,1016.8,99
2026-04-14T02:00,3.6,2,17,1017.5,97
2026-04-14T03:00,3.3,2.2,38,1017.8,100
2026-04-14T04:00,3.8,2.4,9,1018.8,100
2026-04-14T05:00,3.2,2.6,343,1019.1,100
2026-04-14T06:00,3.5,1,11,1019.9,100
2026-04-14T07:00,5.2,1.4,344,1020.5,100
2026-04-14T08:00,7.3,2.4,35,1020.8,89
2026-04-14T09:00,9.8,1.8,354,1020.7,80
2026-04-14T10:00,11.3,1.8,347,1021.1,66
2026-04-14T11:00,12.4,0.8,270,1020.6,60
2026-04-14T12:00,13.4,2.6,222,1020.4,56
2026-04-14T13:00,13.9,2.6,197,1020.8,52
2026-04-14T14:00,14.5,3.2,227,1020.6,48
2026-04-14T15:00,14.6,3.1,198,1020.4,47
2026-04-14T16:00,14.6,2.1,221,1020.8,48
2026-04-14T17:00,14,3.6,241,1020.8,55
2026-04-14T18:00,12.5,1.9,225,1021,68
2026-04-14T19:00,9.9,2,241,1021.6,83
2026-04-14T20:00,8.4,1.4,225,1022.1,81
2026-04-14T21:00,6.6,0.8,194,1022.4,82
2026-04-14T22:00,6.2,0.7,214,1022.3,85
2026-04-14T23:00,4.7,3.1,112,1022.1,94
2026-04-15T00:00,4.4,1.7,63,1022,95
2026-04-15T01:00,3.1,2.2,75,1022,98
2026-04-15T02:00,3.3,2.4,119,1022,92
2026-04-15T03:00,3.1,1.7,153,1021.7,91
2026-04-15T04:00,2.3,1.9,90,1022.2,95
2026-04-15T05:00,1.6,1.8,77,1022.3,97
2026-04-15T06:00,2.4,1.7,69,1022.6,100
2026-04-15T07:00,6.3,2.1,85,1022.5,86
2026-04-15T08:00,10.5,3.3,135,1022.2,67
2026-04-15T09:00,12.2,4.3,150,1022.3,62
2026-04-15T10:00,13.1,5.6,155,1021.6,57
2026-04-15T11:00,14.7,6.8,173,1021.1,50
2026-04-15T12:00,15.3,6.9,172,1020.7,52
2026-04-15T13:00,15.8,6.6,180,1019.8,50
2026-04-15T14:00,16.1,6.5,187,1019.6,48
2026-04-15T15:00,16.1,6.1,198,1019.4,49
2026-04-15T16:00,15.5,5.8,210,1019.4,53
2026-04-15T17:00,15,4.5,182,1019.6,57
2026-04-15T18:00,14.4,4.1,175,1019.6,58
2026-04-15T19:00,12.3,1.9,127,1019.6,67
2026-04-15T20:00,11,1.9,135,1019.4,75
2026-04-15T21:00,10.1,1.4,98,1020,80
2026-04-15T22:00,9,1.2,81,1020.2,79
2026-04-15T23:00,7.8,1.9,90,1020.3,88
2026-04-16T00:00,8.4,0.8,45,1020.6,89
2026-04-16T01:00,10,1.6,104,1020.8,92
2026-04-16T02:00,8.8,0.8,76,1021.3,95
2026-04-16T03:00,8.2,1.2,360,1020.8,96
2026-04-16T04:00,7.7,1.4,74,1021,97
2026-04-16T05:00,8,1.1,59,1021.6,97
2026-04-16T06:00,9.1,2.3,149,1021.6,95
2026-04-16T07:00,10.3,0.7,214,1021.9,94
2026-04-16T08:00,11.7,2.8,236,1021.9,89
2026-04-16T09:00,12.9,3.1,187,1022,81
2026-04-16T10:00,14,7.7,210,1022.4,74
2026-04-16T11:00,13.1,3.7,219,1021.9,85
2026-04-16T12:00,14.7,5.2,257,1021.8,64
2026-04-16T13:00,14.7,4.1,245,1021.9,66
2026-04-16T14:00,15.9,5.2,243,1021.8,57
2026-04-16T15:00,15.5,2.9,233,1021.6,59
2026-04-16T16:00,15.7,3.6,241,1021.6,56
2026-04-16T17:00,15.2,2.9,242,1021.7,59
2026-04-16T18:00,14,2.2,255,1021.7,64
2026-04-16T19:00,11.9,0.8,194,1022.1,70
2026-04-16T20:00,9.9,0.2,180,1022.3,77
2026-04-16T21:00,8.6,0.4,180,1022.5,83
2026-04-16T22:00,7.9,0.4,153,1022.4,85
2026-04-16T23:00,6.8,0.7,214,1022.5,93
2026-04-17T00:00,6.4,1,259,1022.5,93
2026-04-17T01:00,5.9,1.6,315,1022.7,93
2026-04-17T02:00,5.1,1.8,6,1022.4,97
2026-04-17T03:00,4.9,1.9,360,1022.2,97
2026-04-17T04:00,5.4,1.6,30,1022.1,94
2026-04-17T05:00,4.4,0.5,135,1022.2,96
2026-04-17T06:00,5.4,0.3,45,1022.6,93
2026-04-17T07:00,8.5,1.2,108,1022.5,89
2026-04-17T08:00,12.2,1.4,124,1022.3,73
2026-04-17T09:00,14.8,1.6,166,1021.7,60
2026-04-17T10:00,15.9,2,209,1021.6,53
2026-04-17T11:00,16.6,1.4,254,1021.3,51
2026-04-17T12:00,17.3,1.8,229,1021.1,50
2026-04-17T13:00,17.4,1.8,302,1020.8,49
2026-04-17T14:00,17.6,1.8,283,1021,50
2026-04-17T15:00,17.7,2.5,315,1020.5,50
2026-04-17T16:00,17.7,1.7,339,1020.7,51
2026-04-17T17:00,17.2,1,323,1020.5,59
2026-04-17T18:00,16.2,1.1,315,1020.7,64
2026-04-17T19:00,13.8,1.2,252,1021.2,68
2026-04-17T20:00,11.9,1.4,34,1021.1,77
2026-04-17T21:00,10.4,1,217,1021.4,82
2026-04-17T22:00,10.5,0.5,225,1021.4,75
2026-04-17T23:00,9.8,0.4,27,1021.5,80
2026-04-18T00:00,9.1,0.3,135,1021.4,86
2026-04-18T01:00,8.4,1.2,39,1021.4,90
2026-04-18T02:00,8.8,0.9,27,1021.3,84
2026-04-18T03:00,8.7,1.4,8,1021,87
2026-04-18T04:00,8.8,1,37,1020.8,88
2026-04-18T05:00,9.6,0.3,45,1021.1,83
2026-04-18T06:00,10,0.8,225,1021.1,87
2026-04-18T07:00,11.1,0.6,270,1021.8,83
2026-04-18T08:00,13.5,2.9,94,1021.1,72
2026-04-18T09:00,15,2.5,122,1020.7,66
2026-04-18T10:00,17.1,2.2,190,1020.8,58
2026-04-18T11:00,18.1,0.6,180,1020.3,53
2026-04-18T12:00,18.6,3.2,256,1019.8,49
2026-04-18T13:00,19.3,1.8,264,1020.3,48
2026-04-18T14:00,19.4,5.1,360,1019.4,55
2026-04-18T15:00,18,5.5,4,1019.2,66
2026-04-18T16:00,16.1,4.3,87,1020.3,85
2026-04-18T17:00,16.8,4.5,10,1019.3,75
2026-04-18T18:00,14.6,3.6,13,1019,77
2026-04-18T19:00,13.8,7.3,351,1019.8,84
2026-04-18T20:00,12.9,8.2,4,1020.2,89
2026-04-18T21:00,11.6,8.4,318,1020.7,94
2026-04-18T22:00,11.2,6.3,9,1020.9,96
2026-04-18T23:00,10.9,6.9,350,1020.3,96
2026-04-19T00:00,9.9,4.5,342,1020.9,94
2026-04-19T01:00,9.2,5.7,342,1020.9,97
2026-04-19T02:00,8.2,6.8,345,1021.1,90
2026-04-19T03:00,7.4,6.6,3,1020.8,89
2026-04-19T04:00,7,5.8,12,1021.4,88
2026-04-19T05:00,6.6,4.7,355,1022.1,88
2026-04-19T06:00,6.8,3.1,7,1021.7,90
2026-04-19T07:00,8.5,3.1,7,1022.1,81
2026-04-19T08:00,9.7,4.4,13,1022.3,80
2026-04-19T09:00,11,5.5,6,1022.4,69
2026-04-19T10:00,12.5,6.4,14,1022.4,61
2026-04-19T11:00,12.7,6.6,12,1022.6,57
2026-04-19T12:00,12.8,5.9,352,1022.5,54
2026-04-19T13:00,13.7,5,347,1022.2,52
2026-04-19T14:00,14.2,4.8,348,1021.9,45
2026-04-19T15:00,14.1,4.2,344,1021.5,47
2026-04-19T16:00,13.6,5.7,18,1021.5,54
2026-04-19T17:00,12.9,4.9,2,1021.4,52
2026-04-19T18:00,11.9,3.9,354,1021.2,58
2026-04-19T19:00,10.4,2.7,8,1021.6,69
2026-04-19T20:00,9.6,4.5,10,1021.9,72
2026-04-19T21:00,8.6,4.3,3,1022.2,73
2026-04-19T22:00,7.8,5.3,10,1022.2,76
2026-04-19T23:00,7.3,4.7,358,1022.4,77
2026-04-20T00:00,6.7,4.5,2,1022.1,83
2026-04-20T01:00,6.2,4.6,15,1022,84
2026-04-20T02:00,6,4.9,2,1022.1,89
2026-04-20T03:00,5.6,4.2,13,1021.8,92
2026-04-20T04:00,5.2,5.2,15,1021.8,91
2026-04-20T05:00,4.6,5,11,1021.9,91
2026-04-20T06:00,5,4.2,11,1021.7,90
2026-04-20T07:00,6.4,5.7,24,1021.8,81
2026-04-20T08:00,8.1,6.9,16,1021.4,74
2026-04-20T09:00,9.4,7.6,18,1020.8,66
2026-04-20T10:00,10.1,7.8,14,1020.8,62
2026-04-20T11:00,10.6,8.2,8,1020.3,57
2026-04-20T12:00,11.2,7.1,17,1020.1,51
2026-04-20T13:00,11.7,5.5,17,1019.7,48
2026-04-20T14:00,12,5,16,1019.8,47
2026-04-20T15:00,12,5.9,8,1019.2,46
2026-04-20T16:00,11.5,6.4,12,1019.5,48
2026-04-20T17:00,11,6.7,10,1019.5,47
2026-04-20T18:00,9.8,4.4,13,1019.7,55
2026-04-20T19:00,8.4,3.6,16,1020,58
2026-04-20T20:00,7.3,3.1,7,1020.3,65
2026-04-20T21:00,6.5,3.1,360,1020.7,72
2026-04-20T22:00,6,3.5,9,1020.7,73
2026-04-20T23:00,5.5,4.1,8,1021.2,77
2026-04-21T00:00,5,3.1,7,1021.1,80
2026-04-21T01:00,4.1,3.4,13,1021.2,81
2026-04-21T02:00,3.3,4.3,18,1021.5,88
2026-04-21T03:00,3.4,4.8,12,1021.4,86
2026-04-21T04:00,3.1,2.2,10,1021.8,90
2026-04-21T05:00,2,1.5,310,1021.7,96
2026-04-21T06:00,3.2,2.7,339,1021.9,90
2026-04-21T07:00,5.2,4.4,15,1022,89
2026-04-21T08:00,8.1,4.5,353,1021.6,77
2026-04-21T09:00,9.2,7.6,13,1021.5,74
2026-04-21T10:00,10.1,7.7,30,1021.3,66
2026-04-21T11:00,10.9,6.1,55,1021.2,63
2026-04-21T12:00,12,7.3,74,1021,56
2026-04-21T13:00,12.5,7.1,53,1020.5,57
2026-04-21T14:00,12.4,7.9,54,1020.7,54
2026-04-21T15:00,12.1,4.7,85,1020.5,57
2026-04-21T16:00,12.8,4.1,49,1020.5,50
2026-04-21T17:00,11.8,5,48,1020.6,58
2026-04-21T18:00,10.9,3.8,45,1020.9,64
2026-04-21T19:00,9.9,3.5,34,1021.4,65
2026-04-21T20:00,8.9,4.3,39,1022,64
2026-04-21T21:00,8.8,5.3,39,1022.2,63
2026-04-21T22:00,8.2,4.4,45,1022.4,63
