recorded_hour,humidity,pressure,temperature,wind_sin,wind_cos,hour_sin,hour_cos,day_sin,day_cos,pressure_minus_3h,pressure_trend_3h,forecast_temperature,forecast_humidity,forecast_pressure,forecast_wind_sin,forecast_wind_cos
1764637200,79.666666666667,1003.2833333333,3.6,3.5242756250216,-6.0746524983765,0.5,0.86602540378444,-0.48220584789635,0.87605794343443,1003.65,-0.36666666666656,2.6,92,1010.3,1.5529142706151,-5.7955549577344
1764640800,81.166666666667,1003.1333333333,3.5833333333333,5.5923554624564,-4.995604967325,0.70710678118655,0.70710678118655,-0.48220584789635,0.87605794343443,1003.3166666667,-0.18333333333305,2.3,95,1010.1,2.6759879078796,-5.0328012792959
1764644400,83,1002.4,3.4333333333333,7.3368415408109,-5.3564790842093,0.86602540378444,0.5,-0.48220584789635,0.87605794343443,1003.3333333333,-0.93333333333328,2.8,91,1010.1,1.1257730727216,-5.7916003823412
1764648000,84,1002.4,3.55,5.3341276514878,-2.8165243260865,0.96592582628907,0.25881904510252,-0.48220584789635,0.87605794343443,1003.2833333333,-0.88333333333344,2.6,96,1009.7,2.9160660060108,-6.2535237305529
1764651600,86.333333333333,1002.3,3.9166666666667,3.6151800693325,-4.185373035812,1,6.1232339957368E-17,-0.48220584789635,0.87605794343443,1003.1333333333,-0.83333333333348,2.6,96,1009.6,1.8850036656872,-5.8014447494004
1764655200,91.166666666667,1002.4833333333,4.0166666666667,4.2372522275672,-3.0287048505196,0.96592582628907,-0.25881904510252,-0.48220584789635,0.87605794343443,1002.4,0.083333333333144,3.1,95,1009.4,2.3053136580867,-5.4309786353694
1764658800,90.833333333333,1002.8666666667,3.9666666666667,4.1238707838477,-2.1576715077653,0.86602540378444,-0.5,-0.48220584789635,0.87605794343443,1002.4,0.46666666666681,2.7,95,1009.7,3.0689926202812,-3.2910916572863
1764662400,87.166666666667,1003.3333333333,4.6833333333333,4.8101266132398,-3.2002734955055,0.70710678118655,-0.70710678118655,-0.48220584789635,0.87605794343443,1002.3,1.0333333333333,3.1,93,1009.9,2.7149338733795,-4.8978703599806
1764666000,82.166666666667,1003.45,5.5833333333333,5.6073896583054,-2.2754080238292,0.5,-0.86602540378444,-0.48220584789635,0.87605794343443,1002.4833333333,0.9666666666667,4,90,1010.7,4.075431733203,-3.5427187565487
1764669600,80.666666666667,1003.35,6.1666666666667,5.8157201778342,-3.2162246636796,0.25881904510252,-0.96592582628907,-0.48220584789635,0.87605794343443,1002.8666666667,0.48333333333323,4.4,89,1009.9,2.7038121605454,-3.7214781741248
1764673200,81,1003.2666666667,6.3333333333333,6.1818335740418,-4.2569725547358,1.2246467991474E-16,-1,-0.48220584789635,0.87605794343443,1003.3333333333,-0.066666666666606,5.6,87,1009.9,1.7785047452935,-4.8864016280867
1764676800,79.5,1003.2333333333,6.8833333333333,3.6433337176946,-1.6056739598639,-0.25881904510252,-0.96592582628907,-0.48220584789635,0.87605794343443,1003.45,-0.2166666666667,6.7,83,1009.5,2.1502076972718,-5.6014825589832
1764680400,79.333333333333,1003.2666666667,7.2333333333333,3.1204468296221,-2.6091378508493,-0.5,-0.86602540378444,-0.48220584789635,0.87605794343443,1003.35,-0.083333333333485,6.8,83,1009,0.35575801609504,-5.0875766563251
1764684000,79.666666666667,1003.5166666667,7.4666666666667,4.6195413738726,-2.7033373758818,-0.70710678118655,-0.70710678118655,-0.48220584789635,0.87605794343443,1003.2666666667,0.25,6.7,83,1009.7,0.78141679950119,-4.4316348885549
1764687600,82.5,1003.9,7.4166666666667,4.4281379629525,-3.1216925373856,-0.86602540378444,-0.5,-0.48220584789635,0.87605794343443,1003.2333333333,0.66666666666674,6.7,87,1010,1.3287730758123,-4.0895430200692
1764691200,85.833333333333,1003.9666666667,7.3166666666667,5.345980843458,-4.1787765848545,-0.96592582628907,-0.25881904510252,-0.48220584789635,0.87605794343443,1003.2666666667,0.70000000000027,6.4,92,1010,2.1918557339454,-4.4939702314958
1764694800,89,1004.25,6.8833333333333,3.9125768160815,-4.3142542426153,-1,-1.836970198721E-16,-0.48220584789635,0.87605794343443,1003.5166666667,0.73333333333323,6.3,95,1010.6,1.3506230435033,-4.7101823100978
1764698400,93.333333333333,1004.5,6.55,4.5143700899838,-2.6981699487795,-0.96592582628907,0.25881904510252,-0.48220584789635,0.87605794343443,1003.9,0.60000000000014,6.4,96,1010.6,2.1553531348776,-4.6221697138869
1764702000,94.666666666667,1004.5333333333,6.6,4.2298845290644,-3.7408001456615,-0.86602540378444,0.5,-0.48220584789635,0.87605794343443,1003.9666666667,0.56666666666649,6.1,98,1010.7,2.4725290632563,-4.4605605064109
1764705600,94,1004.4666666667,6.7333333333333,2.5801789220395,-2.0160393922696,-0.70710678118655,0.70710678118655,-0.48220584789635,0.87605794343443,1004.25,0.2166666666667,5.8,98,1010.8,5.7558399559926E-16,-4.7
1764709200,93.833333333333,1004.25,6.5833333333333,1.7402615729828,-3.0159285489256,-0.5,0.86602540378444,-0.48220584789635,0.87605794343443,1004.5,-0.25000000000011,6.2,97,1010.9,1.3506230435033,-4.7101823100978
1764712800,92.833333333333,1004.4166666667,6.5833333333333,3.2054214190642,-3.0047237750736,-0.25881904510252,0.96592582628907,-0.48220584789635,0.87605794343443,1004.5333333333,-0.11666666666667,5.8,96,1010.7,0.95404497688272,-4.9081359172383
1764716400,93,1004.5166666667,6.45,1.590198754548,-1.0209854208219,0,1,-0.46706492487743,0.8842230238742,1004.4666666667,0.049999999999841,5.7,97,1010.8,1.9717805637007,-3.7083798900075
1764720000,93,1004.6,6.4666666666667,2.6031306129574,-1.1946964727908,0.25881904510252,0.96592582628907,-0.46706492487743,0.8842230238742,1004.25,0.35000000000002,6.1,97,1010.9,0.78141679950119,-4.4316348885549
1764723600,92.166666666667,1004.4333333333,6.55,2.1698359446926,-2.756650822946,0.5,0.86602540378444,-0.46706492487743,0.8842230238742,1004.4166666667,0.016666666666765,5.8,97,1011.2,0.38675531409032,-3.6797310128626
1764727200,93,1004.5333333333,6.35,1.226709620938,-2.414400454588,0.70710678118655,0.70710678118655,-0.46706492487743,0.8842230238742,1004.5166666667,0.016666666666765,5.3,98,1011.2,1.1612804395893,-2.874269949157
1764730800,95,1004.4,6.0166666666667,2.7837604797131,-2.0170126675083,0.86602540378444,0.5,-0.46706492487743,0.8842230238742,1004.6,-0.20000000000005,5.4,97,1011.2,0.4067296091046,-2.5679896855474
1764734400,95.5,1004.35,6,2.615567718825,-1.9686298582842,0.96592582628907,0.25881904510252,-0.46706492487743,0.8842230238742,1004.4333333333,-0.083333333333485,5.1,99,1011.2,1.7677669529664,-1.7677669529664
1764738000,96.5,1004.7166666667,5.9333333333333,2.1913342066428,-2.3960139738209,1,6.1232339957368E-17,-0.46706492487743,0.8842230238742,1004.5333333333,0.18333333333339,4.9,100,1011.5,0.61058878520494,-3.1412069870325
1764741600,97,1004.8166666667,5.8666666666667,1.4052688387244,-1.0076745663999,0.96592582628907,-0.25881904510252,-0.46706492487743,0.8842230238742,1004.4,0.41666666666674,5.3,100,1011.4,1.183331132874,-2.5376618037026
1764745200,97,1005.3166666667,5.9166666666667,0.79237482638733,-1.3644429948471,0.86602540378444,-0.5,-0.46706492487743,0.8842230238742,1004.35,0.9666666666667,5.2,100,1011.7,-0.4067296091046,-2.5679896855474
1764748800,96.833333333333,1005.5166666667,5.9666666666667,0.7115053679426,-0.47682693871111,0.70710678118655,-0.70710678118655,-0.46706492487743,0.8842230238742,1004.7166666667,0.80000000000007,5.2,100,1012.3,0.17439118436031,-2.4939101256496
1764752400,95.833333333333,1005.9,6.25,-0.45933460766131,-1.1492827999854,0.5,-0.86602540378444,-0.46706492487743,0.8842230238742,1004.8166666667,1.0833333333333,5.4,100,1012.3,0.18815123388178,-1.7901394116629
1764756000,95.5,1005.9833333333,6.4333333333333,-0.80648632162456,-1.8646116316491,0.25881904510252,-0.96592582628907,-0.46706492487743,0.8842230238742,1005.3166666667,0.66666666666686,5.5,100,1012.6,0.57242698612963,-2.944881550343
1764759600,94.666666666667,1006.0166666667,6.5666666666667,-1.3514041217195,-1.3622100726397,1.2246467991474E-16,-1,-0.46706492487743,0.8842230238742,1005.5166666667,0.5,5.8,100,1012.4,0.37576737259218,-2.6737237856022
1764763200,93.333333333333,1005.5666666667,6.85,-0.21620606299804,-0.59403370795344,-0.25881904510252,-0.96592582628907,-0.46706492487743,0.8842230238742,1005.9,-0.33333333333337,6.2,98,1011.9,-0.6100944136569,-3.851984528321
1764770400,92.5,1005.15,7.0166666666667,-0.019101340264191,-1.9140036072664,-0.70710678118655,-0.70710678118655,-0.46706492487743,0.8842230238742,1006.0166666667,-0.86666666666667,6.3,96,1011.6,2.5717582782094E-16,-2.1
1764774000,92.833333333333,1005.3166666667,6.9666666666667,0.52295286840084,-1.0838230419935,-0.86602540378444,-0.5,-0.46706492487743,0.8842230238742,1005.5666666667,-0.24999999999989,6.2,96,1011.5,0.58474340944547,-1.9126095119261
1764777600,94,1005.6,6.8333333333333,0.43341300437321,-0.94461450030422,-0.96592582628907,-0.25881904510252,-0.46706492487743,0.8842230238742,,,6,96,1012.2,0.99185841564444,-2.7251086002791
1764781200,94.5,1005.5333333333,6.6833333333333,0.50326791325868,-2.2190284046115,-1,-1.836970198721E-16,-0.46706492487743,0.8842230238742,1005.15,0.38333333333321,5.9,97,1012.5,0.4067296091046,-2.5679896855474
1764784800,94.5,1005.6,6.5666666666667,1.0379674486858,-0.74105872311529,-0.96592582628907,0.25881904510252,-0.46706492487743,0.8842230238742,1005.3166666667,0.2833333333333,5.9,97,1012.1,0.61058878520494,-3.1412069870325
1764788400,94.5,1005.6833333333,6.45,1.0394353281045,-1.7958346061317,-0.86602540378444,0.5,-0.46706492487743,0.8842230238742,1005.6,0.083333333333485,5.7,98,1012.6,1.1612804395893,-2.874269949157
1764792000,95,1005.5666666667,6.4666666666667,1.7956949388345,-2.3154066794737,-0.70710678118655,0.70710678118655,-0.46706492487743,0.8842230238742,1005.5333333333,0.033333333333417,5.6,97,1012.4,1.7489675652259,-3.9282454678632
1764795600,95.166666666667,1005.2833333333,6.5,2.451900012371,-3.4302643360046,-0.5,0.86602540378444,-0.46706492487743,0.8842230238742,1005.6,-0.31666666666672,5.3,99,1012.1,0.9922944809412,-3.4605421053779
