recorded_hour,humidity,pressure,temperature,wind_sin,wind_cos,hour_sin,hour_cos,day_sin,day_cos,pressure_minus_3h,pressure_trend_3h
"2025-11-23 06:00:00",75,1007.45,-4.45,3.1640239321665,-3.6615871235766,1,6.1232339957368E-17,-0.61152987579911,0.79122134134838,1009.8333333333,-2.3833333333332
"2025-11-23 07:00:00",81.666666666667,1006.6833333333,-5.8666666666667,5.843380948881,-5.6025855870161,0.96592582628907,-0.25881904510252,-0.61152987579911,0.79122134134838,1008.9,-2.2166666666666
"2025-11-23 08:00:00",74.5,1005.9833333333,-5.2166666666667,4.7678190449968,-5.1693867868993,0.86602540378444,-0.5,-0.61152987579911,0.79122134134838,1008.1333333333,-2.15
"2025-11-23 09:00:00",72,1004.9333333333,-5.85,6.5118297955582,-6.9773063012254,0.70710678118655,-0.70710678118655,-0.61152987579911,0.79122134134838,1007.45,-2.5166666666668
"2025-11-23 10:00:00",72.833333333333,1004.1166666667,-4.7833333333333,2.8327558260731,-10.956569345055,0.5,-0.86602540378444,-0.61152987579911,0.79122134134838,1006.6833333333,-2.5666666666667
"2025-11-23 11:00:00",73.666666666667,1003.15,-4.9,0.33282266151295,-9.9155450000461,0.25881904510252,-0.96592582628907,-0.61152987579911,0.79122134134838,1005.9833333333,-2.8333333333333
"2025-11-23 12:00:00",76.666666666667,1002.0333333333,-3.3,2.412034409218,-10.280226017519,1.2246467991474E-16,-1,-0.61152987579911,0.79122134134838,1004.9333333333,-2.9000000000001
"2025-11-23 13:00:00",86.833333333333,1000.3,-4.4333333333333,6.9948238083576,-8.5392684286271,-0.25881904510252,-0.96592582628907,-0.61152987579911,0.79122134134838,1004.1166666667,-3.8166666666666
"2025-11-23 14:00:00",92,999.05,-3.95,4.7990812879945,-6.8658932463148,-0.5,-0.86602540378444,-0.61152987579911,0.79122134134838,1003.15,-4.0999999999999
"2025-11-23 15:00:00",93.166666666667,998.06666666667,-2.8833333333333,6.0712353654681,-6.6786739925991,-0.70710678118655,-0.70710678118655,-0.61152987579911,0.79122134134838,1002.0333333333,-3.9666666666667
"2025-11-23 16:00:00",93.833333333333,997.31666666667,-1.7666666666667,2.89532523864,-4.3205523666292,-0.86602540378444,-0.5,-0.61152987579911,0.79122134134838,1000.3,-2.9833333333335
"2025-11-23 17:00:00",94,996.7,-1.2666666666667,2.4032110957488,-3.554914580101,-0.96592582628907,-0.25881904510252,-0.61152987579911,0.79122134134838,999.05,-2.3499999999999
"2025-11-23 18:00:00",94.666666666667,996.06666666667,1.2833333333333,1.190342506403,-2.1660535638717,-1,-1.836970198721E-16,-0.61152987579911,0.79122134134838,998.06666666667,-2
"2025-11-23 19:00:00",95.166666666667,995.98333333333,2.15,1.1558353718183,-1.036635542461,-0.96592582628907,0.25881904510252,-0.61152987579911,0.79122134134838,997.31666666667,-1.3333333333334
"2025-11-23 20:00:00",96,995.58333333333,1.85,1.110538587502,-0.45492907056537,-0.86602540378444,0.5,-0.61152987579911,0.79122134134838,996.7,-1.1166666666668
"2025-11-23 21:00:00",96,995.36666666667,1.4666666666667,0.63509412902538,-0.31673312716215,-0.70710678118655,0.70710678118655,-0.61152987579911,0.79122134134838,996.06666666667,-0.69999999999982
"2025-11-23 22:00:00",96,994.75,1.4833333333333,-0.030835345529363,-0.055628435885265,-0.5,0.86602540378444,-0.61152987579911,0.79122134134838,995.98333333333,-1.2333333333331
"2025-11-23 23:00:00",96.333333333333,994.38333333333,1.6833333333333,0,0,-0.25881904510252,0.96592582628907,-0.61152987579911,0.79122134134838,995.58333333333,-1.2000000000002
"2025-11-24 00:00:00",97,994.18333333333,2.0166666666667,0.23094010767585,-0.13333333333333,0,1,-0.59782914145895,0.80162355106524,995.36666666667,-1.1833333333335
"2025-11-24 01:00:00",97,993.78333333333,1.8833333333333,0.15225757627377,-0.067789440512633,0.25881904510252,0.96592582628907,-0.59782914145895,0.80162355106524,994.75,-0.96666666666681
"2025-11-24 02:00:00",97,993.41666666667,1.95,0,0,0.5,0.86602540378444,-0.59782914145895,0.80162355106524,994.38333333333,-0.96666666666658
"2025-11-24 03:00:00",97,992.88333333333,3.4833333333333,-0.56356240737535,-1.0639637319324E-16,0.70710678118655,0.70710678118655,-0.59782914145895,0.80162355106524,994.18333333333,-1.3
"2025-11-24 04:00:00",97,992.3,4.7833333333333,-0.77918685408913,-1.0041212375425,0.86602540378444,0.5,-0.59782914145895,0.80162355106524,993.78333333333,-1.4833333333332
"2025-11-24 05:00:00",96.833333333333,991.83333333333,4.4666666666667,-0.95233935723153,-1.3549314121589,0.96592582628907,0.25881904510252,-0.59782914145895,0.80162355106524,993.41666666667,-1.5833333333333
"2025-11-24 06:00:00",96.666666666667,991.4,4,0.079671809013367,-2.3381587514686,1,6.1232339957368E-17,-0.59782914145895,0.80162355106524,992.88333333333,-1.4833333333333
"2025-11-24 07:00:00",96.166666666667,990.86666666667,4.4,0.84462452796037,-2.5781122024841,0.96592582628907,-0.25881904510252,-0.59782914145895,0.80162355106524,992.3,-1.4333333333333
"2025-11-24 08:00:00",95.833333333333,990.68333333333,3.8666666666667,-0.59058499187151,-2.9480626400569,0.86602540378444,-0.5,-0.59782914145895,0.80162355106524,991.83333333333,-1.15
"2025-11-24 09:00:00",95,990.36666666667,3.5666666666667,-1.4880006099603,-4.5631099063869,0.70710678118655,-0.70710678118655,-0.59782914145895,0.80162355106524,991.4,-1.0333333333332
"2025-11-24 10:00:00",94.166666666667,989.88333333333,4.0833333333333,-0.96343583935005,-3.5624754723658,0.5,-0.86602540378444,-0.59782914145895,0.80162355106524,990.86666666667,-0.98333333333346
"2025-11-24 11:00:00",92.833333333333,989.48333333333,3.2166666666667,-2.7904673547922,-6.7028242487832,0.25881904510252,-0.96592582628907,-0.59782914145895,0.80162355106524,990.68333333333,-1.2000000000002
"2025-11-24 12:00:00",91.333333333333,989.11666666667,4.0833333333333,-2.8849975027484,-4.3233297743097,1.2246467991474E-16,-1,-0.59782914145895,0.80162355106524,990.36666666667,-1.2500000000001
"2025-11-24 13:00:00",88.333333333333,988.73333333333,5.0833333333333,-2.0402601861106,-4.1364878862928,-0.25881904510252,-0.96592582628907,-0.59782914145895,0.80162355106524,989.88333333333,-1.1499999999999
"2025-11-24 14:00:00",86.5,988.51666666667,5.1166666666667,-1.9278534030317,-4.5869999795621,-0.5,-0.86602540378444,-0.59782914145895,0.80162355106524,989.48333333333,-0.96666666666647
"2025-11-24 15:00:00",85.166666666667,988.3,6.3833333333333,-0.069797122818061,-2.4046030500435,-0.70710678118655,-0.70710678118655,-0.59782914145895,0.80162355106524,989.11666666667,-0.81666666666661
"2025-11-24 16:00:00",85.333333333333,988.18333333333,6.2333333333333,1.5900494735294,-3.7582497090055,-0.86602540378444,-0.5,-0.59782914145895,0.80162355106524,988.73333333333,-0.55000000000007
"2025-11-24 17:00:00",86.5,988.25,5.5,2.2585948964626,-2.7132717792403,-0.96592582628907,-0.25881904510252,-0.59782914145895,0.80162355106524,988.51666666667,-0.26666666666665
"2025-11-24 18:00:00",87.666666666667,988.25,4.85,2.6435575687797,-4.2609805304816,-1,-1.836970198721E-16,-0.59782914145895,0.80162355106524,988.3,-0.050000000000068
